sentence_id,words,labels
219,the,ASP
219,middle,ASP
219,east,ASP
220,what,O
220,is,O
220,the,O
220,best,PRED
220,question,OBJ
220,you,OBJ
220,have,OBJ
220,asked,OBJ
220,on,OBJ
220,quora,OBJ
221,what,O
221,is,O
221,the,O
221,best,PRED
221,way,OBJ
221,to,OBJ
221,use,OBJ
221,tinder,OBJ
222,who,O
222,is,O
222,considered,O
222,to,O
222,be,O
222,the,O
222,first,PRED
222,pope,OBJ
222,of,OBJ
222,the,OBJ
222,christian,OBJ
222,church,OBJ
224,is,O
224,north,OBJ
224,korea,OBJ
224,and,O
224,south,OBJ
224,korean,OBJ
224,language,OBJ
224,the,O
224,same,PRED
225,which,O
225,agar,OBJ
225,will,O
225,grow,ASP
225,most,PRED
225,types,ASP
225,of,ASP
225,neisseria,ASP
226,what,O
226,what,O
226,is,O
226,the,O
226,longest,PRED
226,dictionary,OBJ
226,word,OBJ
226,ever,OBJ
229,how,O
229,different,PRED
229,would,O
229,the,O
229,facebook,OBJ
229,and,OBJ
229,twitter,OBJ
229,news,OBJ
229,feeds,OBJ
229,of,OBJ
229,indian,OBJ
229,politicians,OBJ
229,look,O
229,like,O
229,in,PRED
229,comparison,PRED
229,to,PRED
229,what,OBJ
229,an,OBJ
229,average,OBJ
229,indian,OBJ
229,sees,OBJ
230,is,O
230,a,O
230,pony,OBJ
230,a,O
230,baby,OBJ
230,horse,OBJ
231,what,O
231,is,O
231,the,O
231,difference,PRED
231,between,O
231,blood,OBJ
231,clot,OBJ
231,and,O
231,muscle,OBJ
231,pain,OBJ
232,which,O
232,are,O
232,best,PRED
232,furniture,OBJ
232,stores,OBJ
232,in,OBJ
232,india,OBJ
233,what,O
233,is,O
233,the,O
233,best,PRED
233,online,OBJ
233,source,OBJ
233,for,O
233,learning,ASP
233,about,ASP
233,options,ASP
233,trading,ASP
234,which,O
234,books,OBJ
234,should,O
234,one,O
234,definitely,O
234,read,O
234,in,O
234,one,ASP
234,s,ASP
234,life,ASP
234,time,ASP
235,what,O
235,are,O
235,the,O
235,biggest,PRED
235,mistakes,OBJ
235,people,OBJ
235,make,OBJ
235,when,OBJ
235,visiting,OBJ
235,bangladesh,OBJ
236,are,O
236,pumas,OBJ
236,cougars,OBJ
236,and,O
236,mountain,OBJ
236,lions,OBJ
236,the,O
236,same,PRED
236,animal,O
237,who,OBJ
237,had,O
237,the,O
237,most,PRED
237,rbi,ASP
237,in,ASP
237,2011,ASP
237,regular,ASP
237,season,ASP
238,what,O
238,is,O
238,the,O
238,quickest,PRED
238,and,PRED
238,easiest,PRED
238,way,OBJ
238,to,OBJ
238,forget,OBJ
238,someone,OBJ
239,where,OBJ
239,do,O
239,most,PRED
239,immigrants,ASP
239,come,ASP
239,from,ASP
239,to,ASP
239,australia,ASP
240,what,O
240,is,O
240,the,O
240,most,PRED
240,common,ASP
240,cause,OBJ
240,of,OBJ
240,depurination,OBJ
241,which,O
241,organelle,OBJ
241,produces,ASP
241,the,O
241,most,PRED
241,heat,ASP
242,what,O
242,is,O
242,the,O
242,best,PRED
242,place,OBJ
242,to,O
242,get,ASP
242,a,ASP
242,hair,ASP
242,transplant,ASP
242,in,ASP
242,bangalore,ASP
243,which,O
243,youtube,OBJ
243,video,OBJ
243,has,O
243,the,O
243,highest,PRED
243,like,ASP
243,dislike,ASP
243,ratio,ASP
244,which,O
244,idea,OBJ
244,best,PRED
244,describes,ASP
244,an,ASP
244,element,ASP
244,of,ASP
244,an,ASP
244,unlimited,ASP
244,government,ASP
245,what,O
245,are,O
245,the,O
245,best,PRED
245,ways,OBJ
245,to,OBJ
245,reduce,OBJ
245,and,OBJ
245,eliminate,OBJ
245,belly,OBJ
245,abdominal,OBJ
245,and,OBJ
245,thigh,OBJ
245,fat,OBJ
246,which,O
246,is,O
246,the,O
246,best,PRED
246,keywords,OBJ
246,for,OBJ
246,website,OBJ
246,development,OBJ
246,company,OBJ
247,what,O
247,are,O
247,the,O
247,most,PRED
247,interesting,ASP
247,products,OBJ
247,and,OBJ
247,innovations,OBJ
247,that,OBJ
247,spark,OBJ
247,therapeutics,OBJ
247,is,OBJ
247,coming,OBJ
247,out,OBJ
247,with,OBJ
247,in,OBJ
247,2016,OBJ
249,what,O
249,is,O
249,one,O
249,essential,ASP
249,element,OBJ
249,of,OBJ
249,historical,OBJ
249,fiction,OBJ
250,what,O
250,is,O
250,the,O
250,most,PRED
250,current,ASP
250,version,OBJ
250,of,OBJ
250,flash,OBJ
251,what,O
251,are,O
251,the,O
251,best,PRED
251,comments,OBJ
251,on,OBJ
251,a,OBJ
251,guy,OBJ
251,s,OBJ
251,profile,OBJ
251,picture,OBJ
252,who,O
252,is,O
252,the,O
252,largest,PRED
252,producer,OBJ
252,of,OBJ
252,mica,OBJ
252,in,OBJ
252,world,OBJ
253,how,O
253,do,O
253,short,OBJ
253,and,O
253,open,OBJ
253,circuits,OBJ
253,compare,PRED
253,and,PRED
253,contrast,PRED
254,what,O
254,are,O
254,the,O
254,biggest,PRED
254,challenges,OBJ
254,of,OBJ
254,being,OBJ
254,an,OBJ
254,entrepreneur,OBJ
255,what,O
255,is,O
255,the,O
255,most,PRED
255,common,ASP
255,thing,OBJ
255,that,OBJ
255,causes,OBJ
255,a,OBJ
255,dewalt,OBJ
255,mitre,OBJ
255,saw,OBJ
255,motor,OBJ
255,to,OBJ
255,get,OBJ
255,weak,OBJ
257,which,O
257,is,O
257,better,PRED
257,chef,OBJ
257,s,OBJ
257,knife,OBJ
257,for,O
257,cutting,ASP
257,chicken,ASP
257,or,O
257,butcher,OBJ
257,s,OBJ
259,which,O
259,is,O
259,best,PRED
259,linux,OBJ
259,distro,OBJ
259,in,OBJ
259,2016,OBJ
259,and,O
259,why,O
260,who,OBJ
260,gets,ASP
260,the,O
260,most,PRED
260,punishments,ASP
260,on,ASP
260,impractical,ASP
260,jokers,ASP
261,who,O
261,sold,ASP
261,the,O
261,most,PRED
261,records,ASP
261,elvis,OBJ
261,or,O
261,the,O
261,beatles,OBJ
262,what,O
262,is,O
262,the,O
262,funniest,PRED
262,movie,OBJ
262,to,OBJ
262,watch,OBJ
264,which,O
264,english,OBJ
264,comedian,OBJ
264,became,O
264,the,O
264,first,PRED
264,moomba,ASP
264,king,ASP
264,in,ASP
264,1967,ASP
265,what,O
265,is,O
265,it,O
265,like,O
265,flying,O
265,from,O
265,bangkok,OBJ
265,to,O
265,manila,OBJ
265,and,O
265,how,O
265,are,O
265,these,OBJ
265,touristic,OBJ
265,cities,OBJ
265,compared,PRED
265,to,PRED
265,tokyo,OBJ
266,is,O
266,it,O
266,better,PRED
266,for,O
266,a,O
266,mathematical,ASP
266,paper,ASP
266,to,O
266,have,OBJ
266,a,OBJ
266,citation,OBJ
266,or,O
266,a,O
266,nice,OBJ
266,theorem,OBJ
266,another,OBJ
266,coauthor,OBJ
267,what,O
267,is,O
267,the,O
267,central,PRED
267,aim,OBJ
267,of,OBJ
267,the,OBJ
267,paris,OBJ
267,agreement,OBJ
271,which,O
271,hawaiian,OBJ
271,island,OBJ
271,shows,O
271,the,O
271,most,PRED
271,volcanic,ASP
271,activity,ASP
272,where,O
272,is,O
272,the,O
272,best,PRED
272,soil,OBJ
272,in,OBJ
272,the,OBJ
272,us,OBJ
273,which,O
273,are,O
273,some,O
273,of,O
273,the,O
273,best,PRED
273,places,OBJ
273,to,OBJ
273,visit,OBJ
274,what,O
274,are,O
274,the,O
274,top,PRED
274,10,PRED
274,largest,PRED
274,railway,OBJ
274,network,OBJ
274,in,OBJ
274,the,OBJ
274,world,OBJ
275,which,O
275,are,O
275,some,O
275,of,O
275,the,O
275,best,PRED
275,dialogues,OBJ
275,from,OBJ
275,hindi,OBJ
275,television,OBJ
275,shows,OBJ
276,who,O
276,is,O
276,the,O
276,best,PRED
276,digital,OBJ
276,marketing,OBJ
276,company,OBJ
276,in,OBJ
276,chandigarh,OBJ
277,which,O
277,is,O
277,better,PRED
277,adobe,OBJ
277,acrobat,OBJ
277,pro,OBJ
277,dc,OBJ
277,vs,O
277,adobe,O
277,acrobat,O
277,pro,O
278,who,OBJ
278,stole,ASP
278,the,O
278,most,PRED
278,bases,ASP
278,in,ASP
278,major,ASP
278,league,ASP
278,baseball,ASP
279,is,O
279,there,O
279,a,O
279,difference,PRED
279,between,O
279,anxiety,OBJ
279,attacks,OBJ
279,and,O
279,panic,OBJ
279,attacks,OBJ
281,what,O
281,are,O
281,two,O
281,benefits,PRED
281,of,O
281,practicing,OBJ
281,a,OBJ
281,sport,OBJ
282,who,O
282,is,O
282,the,O
282,most,PRED
282,overrated,ASP
282,actress,OBJ
282,in,OBJ
282,bollywood,OBJ
282,today,OBJ
286,what,O
286,s,O
286,the,O
286,difference,PRED
286,between,O
286,wifi,OBJ
286,and,O
286,bluetooth,OBJ
287,who,O
287,was,O
287,the,O
287,last,PRED
287,us,OBJ
287,president,OBJ
287,to,O
287,be,ASP
287,assassinated,ASP
289,what,O
289,is,O
289,the,O
289,most,PRED
289,embarassing,ASP
289,moment,OBJ
289,in,OBJ
289,front,OBJ
289,of,OBJ
289,your,OBJ
289,cousin,OBJ
290,what,O
290,is,O
290,the,O
290,best,PRED
290,option,OBJ
290,to,OBJ
290,respond,OBJ
290,to,OBJ
290,pakistan,OBJ
290,after,OBJ
290,uri,OBJ
290,attack,OBJ
291,what,O
291,is,O
291,america,OBJ
291,s,OBJ
291,incarceration,OBJ
291,rate,OBJ
291,compared,PRED
291,to,PRED
291,other,OBJ
291,countries,OBJ
292,what,O
292,is,O
292,the,O
292,difference,PRED
292,between,O
292,a,O
292,thought,OBJ
292,feeling,OBJ
292,emotion,OBJ
292,mood,OBJ
292,and,O
292,attitude,OBJ
295,what,O
295,are,O
295,some,PRED
295,mind,ASP
295,blowing,ASP
295,wallets,OBJ
295,that,O
295,exist,O
295,in,O
295,2016,O
295,that,O
295,most,PRED
295,people,ASP
295,don,ASP
295,t,ASP
295,know,ASP
295,about,ASP
296,which,O
296,are,O
296,the,O
296,best,PRED
296,web,OBJ
296,testing,OBJ
296,tool,OBJ
297,what,O
297,is,O
297,the,O
297,difference,PRED
297,between,O
297,type,OBJ
297,1,OBJ
297,and,O
297,type,OBJ
297,2,OBJ
297,seyfert,OBJ
297,galaxies,OBJ
299,what,O
299,is,O
299,the,O
299,difference,PRED
299,between,O
299,top,OBJ
299,of,OBJ
299,the,OBJ
299,lake,OBJ
299,and,O
299,china,OBJ
299,girl,OBJ
300,what,O
300,shoes,OBJ
300,look,ASP
300,better,PRED
300,with,O
300,khaki,ASP
300,pants,ASP
300,and,ASP
300,a,ASP
300,shirt,ASP
301,are,O
301,political,OBJ
301,parties,OBJ
301,in,OBJ
301,the,OBJ
301,u,OBJ
301,s,OBJ
301,just,O
301,like,PRED
301,china,OBJ
301,s,OBJ
301,one,OBJ
301,party,OBJ
305,what,O
305,s,O
305,the,O
305,best,PRED
305,car,OBJ
305,for,OBJ
305,a,OBJ
305,realtor,OBJ
305,under,OBJ
305,5k,OBJ
307,what,O
307,is,O
307,the,O
307,best,PRED
307,thing,OBJ
307,to,OBJ
307,do,OBJ
307,to,OBJ
307,improve,OBJ
307,life,OBJ
309,what,O
309,is,O
309,the,O
309,most,PRED
309,popular,ASP
309,form,OBJ
309,of,OBJ
309,christianity,OBJ
309,in,OBJ
309,united,OBJ
309,states,OBJ
310,what,O
310,color,OBJ
310,shirts,OBJ
310,goes,O
310,best,PRED
310,with,O
310,cream,ASP
310,color,ASP
310,pants,ASP
311,what,O
311,is,O
311,a,O
311,good,PRED
311,meal,OBJ
311,for,OBJ
311,someone,OBJ
311,with,OBJ
311,gastroenteritis,OBJ
311,but,OBJ
311,tasty,OBJ
311,enough,OBJ
311,for,OBJ
311,sharing,OBJ
311,with,OBJ
311,healthy,OBJ
311,company,OBJ
312,what,O
312,is,O
312,the,O
312,similarity,PRED
312,between,O
312,digestion,OBJ
312,and,O
312,decomposition,OBJ
315,what,O
315,is,O
315,the,O
315,difference,PRED
315,between,O
315,socialism,OBJ
315,and,O
315,communism,OBJ
316,what,O
316,are,O
316,the,O
316,hacks,OBJ
316,to,OBJ
316,solve,OBJ
316,numericals,OBJ
316,in,OBJ
316,physics,OBJ
316,efficiently,ASP
316,and,ASP
316,easily,ASP
317,what,O
317,is,O
317,the,O
317,best,PRED
317,way,OBJ
317,to,OBJ
317,get,OBJ
317,a,OBJ
317,job,OBJ
317,in,OBJ
317,customer,OBJ
317,service,OBJ
318,what,O
318,is,O
318,a,O
318,good,PRED
318,book,OBJ
318,about,OBJ
318,data,OBJ
318,structures,OBJ
318,and,OBJ
318,algorithms,OBJ
318,in,OBJ
318,javascript,OBJ
320,what,O
320,are,O
320,the,O
320,highest,PRED
320,grossing,ASP
320,films,OBJ
320,adjusted,ASP
320,for,ASP
320,inflation,ASP
321,where,OBJ
321,do,O
321,we,O
321,get,O
321,the,O
321,best,PRED
321,cakes,ASP
321,in,ASP
321,mumbai,ASP
323,when,O
323,do,O
323,we,O
323,use,O
323,who,OBJ
323,or,O
323,whom,OBJ
324,who,OBJ
324,is,O
324,ranked,PRED
324,1,PRED
324,in,O
324,the,O
324,big,ASP
324,12,ASP
325,who,OBJ
325,has,O
325,calculated,ASP
325,the,O
325,most,PRED
325,digits,ASP
325,of,ASP
325,pi,ASP
327,what,O
327,is,O
327,the,O
327,difference,PRED
327,between,O
327,a,O
327,scripting,OBJ
327,language,OBJ
327,and,O
327,a,O
327,normal,OBJ
327,programming,OBJ
327,language,OBJ
328,what,O
328,vitamins,OBJ
328,are,O
328,good,PRED
328,for,O
328,skin,ASP
328,and,ASP
328,acne,ASP
329,why,O
329,is,O
329,bronze,OBJ
329,preferred,PRED
329,over,O
329,copper,OBJ
329,metal,OBJ
329,for,O
329,making,ASP
329,statues,ASP
330,which,O
330,is,O
330,the,O
330,best,PRED
330,free,OBJ
330,video,OBJ
330,editor,OBJ
331,what,O
331,is,O
331,the,O
331,difference,PRED
331,between,O
331,make,OBJ
331,in,OBJ
331,india,OBJ
331,and,O
331,make,OBJ
331,america,OBJ
331,great,OBJ
331,again,OBJ
332,which,O
332,types,OBJ
332,of,OBJ
332,trees,OBJ
332,provide,ASP
332,the,O
332,most,PRED
332,oxygen,ASP
334,who,O
334,are,O
334,the,O
334,richest,PRED
334,people,OBJ
334,in,OBJ
334,the,OBJ
334,world,OBJ
335,who,OBJ
335,fired,ASP
335,the,O
335,first,PRED
335,shot,ASP
335,in,ASP
335,the,ASP
335,civil,ASP
335,war,ASP
336,dominion,O
336,card,O
336,game,O
336,what,O
336,are,O
336,some,PRED
336,good,PRED
336,mine,OBJ
336,strategies,OBJ
337,what,O
337,are,O
337,good,PRED
337,examples,OBJ
337,of,OBJ
337,data,OBJ
337,flow,OBJ
337,diagrams,OBJ
337,for,O
337,an,O
337,inventory,ASP
337,system,ASP
339,what,O
339,is,O
339,a,O
339,good,PRED
339,question,OBJ
339,to,OBJ
339,ask,OBJ
339,quora,OBJ
341,who,OBJ
341,has,O
341,the,O
341,most,PRED
341,soccer,ASP
341,goals,ASP
341,in,ASP
341,history,ASP
342,how,O
342,is,O
342,the,O
342,average,OBJ
342,case,OBJ
342,running,OBJ
342,time,OBJ
342,of,O
342,the,O
342,quick,O
342,sort,O
342,algorithm,O
342,closer,PRED
342,to,O
342,the,O
342,best,OBJ
342,case,OBJ
342,o,OBJ
342,n,OBJ
342,log,OBJ
342,n,OBJ
342,than,O
342,the,O
342,worst,OBJ
342,case,OBJ
342,o,OBJ
342,n,OBJ
342,2,OBJ
343,what,O
343,is,O
343,the,O
343,difference,PRED
343,between,O
343,isolator,OBJ
343,and,O
343,circuit,OBJ
343,breaker,OBJ
345,what,O
345,is,O
345,the,O
345,best,PRED
345,online,OBJ
345,course,OBJ
345,for,O
345,studying,ASP
345,basic,ASP
345,computer,ASP
345,science,ASP
349,how,O
349,do,O
349,the,O
349,gut,OBJ
349,microbiomes,OBJ
349,of,OBJ
349,herbivore,OBJ
349,animals,OBJ
349,compare,PRED
349,with,O
349,those,OBJ
349,of,OBJ
349,carnivore,OBJ
349,animals,OBJ
350,which,O
350,medium,OBJ
350,stores,ASP
350,the,O
350,least,PRED
350,amount,ASP
350,of,ASP
350,information,ASP
351,what,O
351,is,O
351,the,O
351,difference,PRED
351,between,O
351,a,O
351,blue,OBJ
351,whale,OBJ
351,and,O
351,a,O
351,whale,OBJ
351,shark,OBJ
352,what,O
352,is,O
352,the,O
352,difference,PRED
352,between,O
352,a,O
352,conceptual,OBJ
352,erd,OBJ
352,and,O
352,a,O
352,logical,OBJ
352,erd,OBJ
353,what,O
353,is,O
353,the,O
353,2nd,PRED
353,largest,PRED
353,city,OBJ
353,in,OBJ
353,usa,OBJ
354,what,O
354,are,O
354,the,O
354,pros,PRED
354,and,PRED
354,cons,PRED
354,to,O
354,removing,OBJ
354,a,OBJ
354,hemmorragic,OBJ
354,kidney,OBJ
354,cyst,OBJ
355,which,O
355,is,O
355,the,O
355,best,PRED
355,torrent,OBJ
355,site,OBJ
355,for,OBJ
355,hollywood,OBJ
355,movies,OBJ
357,what,O
357,is,O
357,the,O
357,best,PRED
357,tank,OBJ
357,in,OBJ
357,world,OBJ
357,of,OBJ
357,tanks,OBJ
358,which,O
358,is,O
358,the,O
358,best,PRED
358,book,OBJ
358,to,OBJ
358,learn,OBJ
358,python,OBJ
359,what,O
359,is,O
359,your,O
359,favorite,PRED
359,thing,OBJ
359,to,OBJ
359,do,OBJ
360,what,O
360,are,O
360,the,O
360,most,PRED
360,spoken,ASP
360,languages,OBJ
360,in,OBJ
360,order,OBJ
361,is,O
361,rain,OBJ
361,water,OBJ
361,better,PRED
361,than,O
361,tap,OBJ
361,water,OBJ
361,for,O
361,plants,ASP
362,how,O
362,is,O
362,intellij,OBJ
362,better,PRED
362,than,O
362,eclipse,OBJ
363,what,O
363,is,O
363,the,O
363,largest,PRED
363,city,OBJ
363,or,O
363,town,OBJ
363,in,O
363,the,O
363,rocky,O
363,mountain,O
366,what,O
366,is,O
366,the,O
366,best,PRED
366,way,OBJ
366,to,OBJ
366,learn,OBJ
366,english,OBJ
366,as,O
366,a,O
366,foreign,O
369,can,O
369,cows,OBJ
369,be,O
369,better,PRED
369,pets,ASP
369,than,O
369,dogs,OBJ
369,and,OBJ
369,cats,OBJ
371,what,O
371,is,O
371,your,O
371,favorite,PRED
371,song,OBJ
371,or,O
371,what,O
371,song,O
371,do,O
371,you,O
371,recommend,O
372,who,OBJ
372,has,O
372,the,O
372,most,PRED
372,wins,ASP
372,in,ASP
372,super,ASP
372,bowl,ASP
372,history,ASP
373,what,O
373,is,O
373,the,O
373,difference,PRED
373,between,O
373,a,O
373,product,OBJ
373,manager,OBJ
373,and,O
373,a,O
373,segment,OBJ
373,manager,OBJ
375,what,O
375,are,O
375,the,O
375,best,PRED
375,ways,OBJ
375,to,OBJ
375,ask,OBJ
375,a,OBJ
375,question,OBJ
375,on,OBJ
375,quora,OBJ
376,what,O
376,is,O
376,unusual,PRED
376,or,PRED
376,different,PRED
376,about,O
376,the,O
376,food,OBJ
376,and,OBJ
376,cuisine,OBJ
376,in,OBJ
376,the,OBJ
376,netherlands,OBJ
379,what,O
379,is,O
379,the,O
379,largest,PRED
379,lake,OBJ
379,in,OBJ
379,jamaica,OBJ
381,what,O
381,is,O
381,the,O
381,sahara,OBJ
381,and,O
381,how,O
381,do,O
381,the,O
381,average,ASP
381,temperatures,ASP
381,there,O
381,compare,PRED
381,to,O
381,the,O
381,ones,O
381,in,O
381,the,O
381,registan,OBJ
381,desert,OBJ
382,what,O
382,are,O
382,the,O
382,differences,PRED
382,multicellular,OBJ
382,and,O
382,unicellular,OBJ
382,cells,OBJ
384,what,O
384,are,O
384,the,O
384,best,PRED
384,food,OBJ
384,hacks,OBJ
384,videos,OBJ
385,who,OBJ
385,holds,O
385,the,O
385,record,O
385,for,O
385,speaking,ASP
385,the,O
385,most,PRED
385,languages,ASP
387,what,O
387,are,O
387,the,O
387,best,PRED
387,and,PRED
387,easiest,PRED
387,ways,OBJ
387,to,OBJ
387,learn,OBJ
387,web,OBJ
387,development,OBJ
387,and,OBJ
387,javascript,OBJ
387,quickly,OBJ
388,what,O
388,is,O
388,the,O
388,most,PRED
388,dangerous,ASP
388,carbohydrate,OBJ
390,what,O
390,are,O
390,the,O
390,best,PRED
390,books,OBJ
390,for,O
390,a,O
390,beginner,ASP
390,to,ASP
390,read,ASP
390,about,ASP
390,cognitive,ASP
390,bias,ASP
392,what,O
392,is,O
392,the,O
392,difference,PRED
392,between,O
392,an,O
392,array,OBJ
392,and,O
392,a,O
392,hash,OBJ
392,table,OBJ
392,in,OBJ
392,a,OBJ
392,programming,OBJ
392,language,OBJ
393,which,O
393,is,O
393,the,O
393,best,PRED
393,pc,OBJ
393,game,OBJ
393,of,OBJ
393,2016,OBJ
394,which,O
394,is,O
394,a,O
394,good,PRED
394,inpatient,OBJ
394,drug,OBJ
394,and,OBJ
394,alcohol,OBJ
394,rehab,OBJ
394,center,OBJ
394,near,OBJ
394,butler,OBJ
394,county,OBJ
394,al,OBJ
396,how,PRED
396,long,PRED
396,should,O
396,i,O
396,stay,OBJ
396,in,OBJ
396,the,OBJ
396,philippines,OBJ
396,to,O
396,prevent,ASP
396,fees,ASP
401,who,O
401,was,O
401,the,O
401,first,PRED
401,patient,OBJ
401,to,O
401,have,ASP
401,an,ASP
401,islet,ASP
401,cell,ASP
401,transplant,ASP
401,for,ASP
401,diabetes,ASP
402,what,O
402,is,O
402,the,O
402,best,PRED
402,way,OBJ
402,to,OBJ
402,write,OBJ
402,algorithms,OBJ
403,what,O
403,are,O
403,the,O
403,most,PRED
403,common,ASP
403,ingredients,OBJ
403,in,O
403,lotion,O
403,and,O
403,makeup,O
404,what,O
404,s,O
404,the,O
404,difference,PRED
404,between,O
404,social,OBJ
404,psychology,OBJ
404,and,O
404,clinical,OBJ
404,psychology,OBJ
405,which,O
405,is,O
405,the,O
405,most,PRED
405,developed,ASP
405,city,OBJ
405,in,OBJ
405,india,OBJ
407,what,O
407,is,O
407,the,O
407,best,PRED
407,retailer,OBJ
407,online,OBJ
407,or,OBJ
407,brick,OBJ
407,and,OBJ
407,mortar,OBJ
407,to,OBJ
407,buy,OBJ
407,a,OBJ
407,home,OBJ
407,computer,OBJ
407,from,OBJ
408,what,O
408,is,O
408,the,O
408,difference,PRED
408,between,O
408,regular,OBJ
408,oil,OBJ
408,and,O
408,spray,OBJ
409,who,OBJ
409,scored,ASP
409,the,O
409,fastest,PRED
409,century,ASP
409,in,ASP
409,ipl,ASP
409,2008,ASP
410,what,O
410,is,O
410,the,O
410,weirdest,PRED
410,thing,OBJ
410,you,OBJ
410,have,OBJ
410,ever,OBJ
410,seen,OBJ
411,what,O
411,is,O
411,the,O
411,fastest,PRED
411,bikes,OBJ
411,in,ASP
411,the,ASP
411,world,ASP
413,where,O
413,is,O
413,the,O
413,baraka,OBJ
413,river,OBJ
413,located,O
413,and,O
413,how,O
413,does,O
413,it,O
413,compare,PRED
413,to,O
413,the,O
413,parana,OBJ
413,river,OBJ
414,which,O
414,is,O
414,the,O
414,best,PRED
414,quickbooks,OBJ
414,auto,OBJ
414,data,OBJ
414,recovery,OBJ
414,support,OBJ
414,number,OBJ
416,why,O
416,is,O
416,ios,OBJ
416,more,PRED
416,optimized,ASP
416,than,O
416,android,OBJ
418,what,O
418,is,O
418,the,O
418,best,PRED
418,way,OBJ
418,to,OBJ
418,remember,OBJ
419,what,O
419,is,O
419,the,O
419,best,PRED
419,project,OBJ
419,management,OBJ
419,tool,OBJ
419,with,OBJ
419,hierarchies,OBJ
420,who,O
420,will,O
420,win,PRED
420,hillary,OBJ
420,clinton,OBJ
420,or,O
420,donald,OBJ
420,trump,OBJ
421,which,O
421,dept,O
421,should,O
421,i,O
421,take,O
421,as,O
421,a,O
421,production,O
421,engg,O
421,in,O
421,textile,O
421,industry,O
421,for,O
421,work,O
421,avail,O
421,dept,O
421,are,O
421,extrusion,OBJ
421,raw,OBJ
421,net,OBJ
421,knotless,OBJ
421,net,OBJ
421,assembly,OBJ
421,ppc,OBJ
424,what,O
424,are,O
424,the,O
424,most,PRED
424,famous,ASP
424,caves,OBJ
424,in,OBJ
424,the,OBJ
424,chhattisgarh,OBJ
425,what,O
425,do,O
425,programmers,ASP
425,consider,ASP
425,a,O
425,disadvantage,PRED
425,of,O
425,procedural,OBJ
425,languages,OBJ
427,what,O
427,is,O
427,the,O
427,most,PRED
427,precious,ASP
427,memory,OBJ
427,of,OBJ
427,your,OBJ
427,school,OBJ
427,days,OBJ
428,what,O
428,is,O
428,the,O
428,most,PRED
428,money,OBJ
428,you,OBJ
428,can,OBJ
428,get,OBJ
428,on,OBJ
428,a,OBJ
428,minecraft,OBJ
428,server,OBJ
433,which,O
433,is,O
433,the,O
433,best,PRED
433,internet,OBJ
433,connection,OBJ
433,wired,OBJ
433,or,O
433,wireless,OBJ
433,and,O
433,give,O
433,reason,O
433,for,O
433,your,O
433,choosed,O
433,internet,O
433,connection,O
434,why,O
434,do,O
434,people,O
434,use,OBJ
434,quora,OBJ
434,when,O
434,they,O
434,could,O
434,easily,ASP
434,find,ASP
434,the,ASP
434,answer,ASP
434,in,O
434,a,O
434,quick,OBJ
434,google,OBJ
434,search,OBJ
435,who,O
435,was,O
435,the,O
435,first,PRED
435,african,OBJ
435,minister,OBJ
435,in,OBJ
435,kenya,OBJ
436,is,O
436,it,O
436,cheaper,PRED
436,to,O
436,buy,OBJ
436,a,OBJ
436,tour,OBJ
436,to,OBJ
436,the,OBJ
436,gal,OBJ
436,pagos,OBJ
436,islands,OBJ
436,at,OBJ
436,home,OBJ
436,or,O
436,when,OBJ
436,in,OBJ
436,ecuador,OBJ
439,what,O
439,is,O
439,the,O
439,best,PRED
439,diet,OBJ
439,to,OBJ
439,gain,OBJ
439,weight,OBJ
440,which,O
440,is,O
440,a,O
440,better,PRED
440,bike,O
440,for,O
440,commuting,O
440,as,O
440,well,O
440,as,O
440,occasional,O
440,long,O
440,rides,O
440,street,OBJ
440,220,OBJ
440,or,OBJ
440,the,OBJ
440,royal,OBJ
440,enfield,OBJ
441,what,O
441,is,O
441,the,O
441,main,PRED
441,language,OBJ
441,spoken,OBJ
441,in,OBJ
441,dubai,OBJ
443,what,O
443,is,O
443,the,O
443,largest,PRED
443,swap,OBJ
443,meet,OBJ
443,in,OBJ
443,texas,OBJ
444,what,O
444,is,O
444,the,O
444,most,PRED
444,bittersweet,ASP
444,moment,OBJ
444,you,OBJ
444,ve,OBJ
444,experienced,OBJ
444,in,OBJ
444,you,OBJ
444,life,OBJ
446,where,O
446,can,O
446,i,O
446,get,O
446,very,O
446,professional,ASP
446,and,ASP
446,reliable,ASP
446,envelope,OBJ
446,printing,OBJ
446,service,OBJ
446,in,OBJ
446,sydney,OBJ
447,which,O
447,mp3,O
447,player,O
447,is,O
447,better,PRED
447,iriver,OBJ
447,h10,OBJ
447,or,O
447,the,O
447,philips,OBJ
447,gogear,OBJ
447,jukebox,OBJ
448,which,O
448,is,O
448,better,PRED
448,holiday,OBJ
448,inn,OBJ
448,or,O
448,white,OBJ
448,christmas,OBJ
449,which,O
449,is,O
449,best,PRED
449,escort,OBJ
449,agency,OBJ
449,in,OBJ
449,bangalore,OBJ
451,what,O
451,is,O
451,better,PRED
451,to,O
451,stay,OBJ
451,at,OBJ
451,the,OBJ
451,airport,OBJ
451,for,O
451,my,ASP
451,8,ASP
451,hour,ASP
451,layover,ASP
451,in,ASP
451,tocumen,ASP
451,or,O
451,spend,OBJ
451,a,OBJ
451,few,OBJ
451,hours,OBJ
451,in,OBJ
451,panama,OBJ
451,city,OBJ
452,what,O
452,are,O
452,good,PRED
452,gifts,OBJ
452,for,O
452,a,O
